Word,Pos,N_meanings,N_synonyms,N_hypernyms,N_hyponyms,N_antonyms,Google_freq,Movie_freq,Movie_freq_pm,BlogFreq,BlogFreqPm,BlogCD,BlogCDPc,TwitterFreq,TwitterFreqPm,TwitterCD,TwitterCDPc,NewsFreq,NewsFreqPm,NewsCD,NewsCDPc.,Conc_M,N_unknown,N_participants,rt_correct_std,rt_zscore_correct_mean,rank_L2,rank_L1,diff_L1_L2,length_of_word,length_of_phonetics,num_of_syllables,num_of_morph,num_of_prefix,num_of_suff,total_pref_length,total_suff_length,pref_famsize,suff_famsize,level
seek,verb,6,2,4,3,0,24135344,934,18.31372549,1807,47.3883,1702,0.1893,716,23.113,682,0.0289,1980,56.2239,1957,0.1937,2.68,1,26,603.4119282,-0.651061592,5129,229,4900,4,7,1,1,0,0,0,0,0,0,b2
seeker,noun,2,1,2,1,0,12696541,47,0.921568627,89,2.334,80,0.0089,42,1.3558,40,0.0017,22,0.6247,22,0.0022,3.44,0,27,568.5639371,-0.551647517,6596,7179,-583,6,8,2,2,0,1,0,2,0,2274,b2
seize,verb,8,6,8,5,0,1908868,247,4.843137255,168,4.4058,166,0.0185,100,3.2281,99,0.0042,210,5.9631,207,0.0205,3.97,0,30,629.1002006,-0.452296265,13934,15273,-1339,5,7,1,1,0,0,0,0,0,0,c1
seldom,adverb,1,1,0,0,1,2790565,166,3.254901961,294,7.7101,286,0.0318,109,3.5186,109,0.0046,227,6.4459,226,0.0224,1.38,0,29,1025.257275,-0.498743324,14225,9266,4959,6,9,2,1,0,0,0,0,0,0,c1
select,verb,3,1,1,1,0,168673045,116,2.274509804,895,23.4712,843,0.0937,551,17.7867,547,0.0232,977,27.7428,946,0.0936,2.48,0,25,221.9212617,-0.784858985,1254,5260,-4006,6,9,2,1,0,0,0,0,0,0,b2
selection,noun,5,4,5,3,0,75196717,232,4.549019608,1398,36.6623,1301,0.1447,664,21.4344,654,0.0277,1743,49.4941,1693,0.1676,2.34,0,29,353.5921075,-0.665495083,1566,4749,-3183,9,11,3,2,0,1,0,3,0,1599,b2
selective,adjective,2,0,0,0,0,5674677,60,1.176470588,132,3.4617,130,0.0145,71,2.2919,70,0.003,116,3.2939,113,0.0112,2.12,0,25,494.2290462,-0.626461001,1314,8693,-7379,9,11,3,2,0,1,0,3,0,580,c1
self,noun,3,1,2,2,0,112902176,711,13.94117647,3360,88.1154,3026,0.3365,3055,98.6178,2982,0.1263,527,14.9646,503,0.0498,3.1,0,30,498.6490223,-0.666607839,1744,6961,-5217,4,7,1,1,0,0,0,0,0,0,b2
sell,verb,9,2,8,4,1,137696613,4663,91.43137255,2942,77.1534,2679,0.2979,2464,79.5398,2399,0.1016,3507,99.5844,3351,0.3317,3.35,1,27,560.1125982,-0.629246314,3862,283,3579,4,6,1,1,0,0,0,0,0,0,a1
seminar,noun,2,0,2,0,0,19021971,217,4.254901961,305,7.9986,274,0.0305,608,19.6267,601,0.0255,281,7.9792,249,0.0246,3.48,0,29,526.3819033,-0.590903949,8883,6258,2625,7,11,3,2,0,1,0,2,0,129,b2
senator,noun,1,0,1,1,0,15023107,1679,32.92156863,414,10.8571,385,0.0428,273,8.8127,268,0.0114,1139,32.3429,1069,0.1058,4.59,0,29,375.1536264,-0.646665521,4722,5935,-1213,7,9,3,2,0,1,0,2,0,289,c1
send,verb,8,8,8,7,0,274103587,9164,179.6862745,4016,105.3189,3734,0.4152,9123,294.4975,8884,0.3764,2543,72.2108,2491,0.2466,2.7,0,27,443.3153809,-0.73071358,2160,7811,-5651,4,7,1,1,0,0,0,0,0,0,a1
senior,adjective,5,2,0,0,1,56934903,1300,25.49019608,1404,36.8197,1322,0.147,1461,47.1622,1428,0.0605,7106,201.7813,6702,0.6634,2.97,0,30,656.7462144,-0.667004901,2494,12004,-9510,6,9,2,1,0,0,0,0,0,0,b2
sensation,noun,5,3,5,3,0,3346679,249,4.882352941,434,11.3816,407,0.0453,117,3.7769,116,0.0049,257,7.2977,255,0.0252,2.87,0,31,504.1748437,-0.569158643,1482,9432,-7950,9,13,3,3,0,2,0,6,0,2536,c1
sense,noun,9,3,5,4,0,52629633,6247,122.4901961,8195,214.9124,7620,0.8473,3451,111.4009,3408,0.1444,4822,136.9251,4674,0.4627,2.61,0,28,659.2876995,-0.672658841,4566,7147,-2581,5,7,1,1,0,0,0,0,0,0,a2
sense,verb,9,2,4,0,0,52629633,467,9.156862745,8195,214.9124,7620,0.8473,3451,111.4009,3408,0.1444,4822,136.9251,4674,0.4627,2.61,0,28,659.2876995,-0.672658841,4566,7147,-2581,5,7,1,1,0,0,0,0,0,0,b2
sensible,adjective,4,2,0,0,2,3503935,345,6.764705882,400,10.4899,390,0.0434,64,2.066,63,0.0027,203,5.7644,202,0.02,1.52,0,29,470.4274179,-0.645419726,3518,585,2933,8,12,3,2,0,1,0,4,0,872,b1
sensitive,adjective,6,1,0,0,3,18984710,1148,22.50980392,824,21.6093,782,0.087,323,10.4267,318,0.0135,645,18.3154,636,0.063,2.21,0,28,468.6206617,-0.74103065,496,806,-310,9,12,3,2,0,1,0,3,0,580,b2
sentence,noun,4,2,3,3,1,14359872,977,19.15686275,1232,32.309,1126,0.1252,690,22.2737,679,0.0288,1489,42.2815,1407,0.1393,3.57,0,28,575.7773796,-0.634232746,2550,686,1864,8,10,2,1,0,0,0,0,0,0,a1
sentence,verb,4,1,1,1,0,14359872,68,1.333333333,1232,32.309,1126,0.1252,690,22.2737,679,0.0288,1489,42.2815,1407,0.1393,3.57,0,28,575.7773796,-0.634232746,2550,686,1864,8,10,2,1,0,0,0,0,0,0,b2
sentiment,noun,2,1,2,2,0,2460011,162,3.176470588,1567,41.0943,1437,0.1598,201,6.4884,194,0.0082,416,11.8127,407,0.0403,2.1,0,29,660.2297994,-0.513020789,12094,7418,4676,9,12,3,2,0,1,0,4,0,288,c1
separation,noun,9,3,9,6,1,9895531,248,4.862745098,417,10.9358,397,0.0441,143,4.6162,140,0.0059,358,10.1657,343,0.034,2.96,0,27,586.2607131,-0.566761487,4315,8844,-4529,10,15,4,3,0,2,0,6,0,2536,c1
sequence,noun,7,3,5,3,0,35643482,427,8.37254902,636,16.679,564,0.0627,124,4.0028,121,0.0051,262,7.4397,258,0.0255,3.1,0,29,447.7365925,-0.589222504,4864,7086,-2222,8,11,2,1,0,0,0,0,0,0,b2
serial,adjective,6,2,0,0,0,26488381,424,8.31372549,409,10.726,354,0.0394,194,6.2625,190,0.0081,286,8.1212,281,0.0278,2.44,0,27,712.5908749,-0.62132369,1885,4497,-2612,6,12,3,2,0,1,0,2,0,1431,c1
series,noun,7,2,7,5,0,161518557,1025,20.09803922,7791,204.3176,6574,0.731,4717,152.2684,4608,0.1952,9858,279.9268,9094,0.9002,2.92,0,25,648.781132,-0.634578569,1544,3714,-2170,6,10,2,1,0,0,0,0,0,0,a2
serious,adjective,6,2,0,0,2,38316678,7552,148.0784314,3555,93.2293,3387,0.3766,3407,109.9806,3374,0.143,3948,112.107,3859,0.382,2.1,0,29,519.0917431,-0.701822988,746,286,460,7,11,3,1,0,0,0,0,0,0,a2
seriously,adverb,2,2,0,0,0,14915797,3264,64,3980,104.3748,3867,0.43,7104,229.3226,7052,0.2988,1562,44.3544,1543,0.1527,2,2,27,457.1349212,-0.697610895,1394,2584,-1190,9,13,4,2,0,1,0,2,0,2898,b1
servant,noun,2,2,2,1,0,4456781,619,12.1372549,451,11.8274,394,0.0438,100,3.2281,95,0.004,126,3.5779,124,0.0123,4.64,0,25,617.107305,-0.539037664,7052,1928,5124,7,10,2,2,0,1,0,3,0,464,b1
serve,verb,16,10,15,10,0,36697856,1897,37.19607843,3386,88.7973,3211,0.3571,1221,39.4148,1196,0.0507,3928,111.5391,3776,0.3738,3.78,0,27,833.1452189,-0.542831118,7296,6088,1208,5,7,1,1,0,0,0,0,0,0,a2
service,noun,18,9,14,10,1,519537222,3969,77.82352941,5545,145.4167,4827,0.5368,5461,176.2853,5290,0.2241,11124,315.8761,10290,1.0186,2.21,0,29,482.8495545,-0.716713022,67,3494,-3427,7,9,2,2,0,1,0,3,0,16,a2
session,noun,4,2,4,3,0,55143498,677,13.2745098,2007,52.6332,1720,0.1913,3818,123.248,3747,0.1588,2573,73.0627,2395,0.2371,2.58,0,26,430.5118602,-0.63164303,2241,515,1726,7,8,2,1,0,0,0,0,0,0,b2
set,noun,45,7,12,6,0,313469591,2197,43.07843137,16225,425.4978,14737,1.6387,7417,239.4265,7304,0.3095,13759,390.6993,13230,1.3096,3.41,0,29,409.7071925,-0.760536833,3683,7194,-3511,3,6,1,1,0,0,0,0,0,0,b1
set,verb,45,19,24,10,1,313469591,9574,187.7254902,16225,425.4978,14737,1.6387,7417,239.4265,7304,0.3095,13759,390.6993,13230,1.3096,3.41,0,29,409.7071925,-0.760536833,3683,7194,-3511,3,6,1,1,0,0,0,0,0,0,b1
setting,noun,6,6,7,4,0,46347305,196,3.843137255,2675,70.1514,2554,0.284,1224,39.5117,1218,0.0516,2076,58.9499,2059,0.2038,2.96,2,29,511.2609674,-0.65603347,3354,863,2491,7,8,2,1,0,0,0,0,0,0,b1
settle,verb,22,12,20,9,1,6326394,2134,41.84313725,883,23.1565,864,0.0961,642,20.7243,630,0.0267,999,28.3675,970,0.096,2.31,0,29,918.3411529,-0.472836134,9105,4078,5027,6,9,2,1,0,0,0,0,0,0,b2
settlement,noun,7,5,7,6,0,17476171,322,6.31372549,301,7.8937,273,0.0304,94,3.0344,93,0.0039,1388,39.4135,1302,0.1289,3.07,0,29,801.6132125,-0.511319792,9065,7741,1324,10,13,3,2,0,1,0,4,0,288,c1
settler,noun,3,1,3,1,0,561352,4,0.078431373,18,0.472,18,0.002,7,0.226,7,0.0003,22,0.6247,21,0.0021,4.11,0,27,629.2345202,-0.41189451,13676,14696,-1020,7,8,2,2,0,1,0,2,0,2274,b2
seven,number,2,0,0,0,0,44224906,5316,104.2352941,2611,68.473,2422,0.2693,783,25.2758,777,0.0329,8018,227.6784,7735,0.7657,3.72,0,29,390.3426721,-0.744137977,342,2384,-2042,5,8,2,1,0,0,0,0,0,0,a1
seventeen,number,2,0,0,0,0,2168961,293,5.745098039,212,5.5597,201,0.0224,62,2.0014,61,0.0026,58,1.647,57,0.0056,3.19,0,27,627.1145331,-0.503115667,112,8236,-8124,9,13,3,2,0,1,0,4,0,14,a1
seventy,number,2,0,0,0,0,2611424,105,2.058823529,125,3.2781,120,0.0133,14,0.4519,14,0.0006,35,0.9939,35,0.0035,3.36,1,26,694.5825747,-0.383888987,5056,4830,226,7,10,3,2,0,1,0,3,0,580,a1
several,determiner,3,0,0,0,0,107589584,1975,38.7254902,9835,257.9211,9387,1.0438,1465,47.2913,1459,0.0618,14216,403.6762,13933,1.3792,3,0,27,383.7521642,-0.689510537,3501,7347,-3846,7,10,3,1,0,0,0,0,0,0,a2
severe,adjective,6,5,0,0,0,18137877,480,9.411764706,862,22.6058,822,0.0914,332,10.7172,328,0.0139,1154,32.7689,1126,0.1115,2.43,1,29,539.8946289,-0.537002172,9483,4826,4657,6,9,2,1,0,0,0,0,0,0,b2
severely,adverb,3,3,0,0,0,3985192,153,3,377,9.8868,371,0.0413,99,3.1958,98,0.0042,426,12.0967,423,0.0419,1.76,0,29,668.3917613,-0.524340904,9372,14014,-4642,8,11,3,2,0,1,0,2,0,2898,b2
sex,noun,6,3,4,2,0,320105999,7726,151.4901961,3520,92.3114,2824,0.314,3868,124.862,3534,0.1497,2203,62.5562,1983,0.1963,4.1,0,29,523.4705589,-0.735676475,708,3236,-2528,3,7,1,1,0,0,0,0,0,0,b1
sexual,adjective,3,1,0,0,1,33595660,1689,33.11764706,1798,47.1522,1550,0.1724,628,20.2723,616,0.0261,2172,61.6759,1990,0.197,2.5,2,28,275.6496824,-0.731137631,2633,2932,-299,6,12,3,2,0,1,0,2,0,1431,b1
sexuality,noun,1,1,1,1,0,5775359,158,3.098039216,335,8.7853,304,0.0338,87,2.8084,86,0.0036,177,5.0261,172,0.017,2.61,0,28,720.010322,-0.61491683,1006,2754,-1748,9,15,5,3,0,2,0,5,0,2011,c1
sexy,adjective,2,1,0,0,2,56756180,1533,30.05882353,968,25.3856,883,0.0982,3768,121.634,3647,0.1545,367,10.4213,352,0.0348,2.64,0,25,295.3236454,-0.808687864,11,3190,-3179,4,8,2,2,0,1,0,1,0,2486,b2
shade,noun,11,5,8,3,0,6996835,295,5.784313725,952,24.966,852,0.0947,239,7.7151,233,0.0099,399,11.33,370,0.0366,3.38,0,26,776.3430885,-0.596809274,3972,6250,-2278,5,8,1,1,0,0,0,0,0,0,b2
shadow,noun,12,4,9,3,0,15221952,999,19.58823529,1293,33.9087,1156,0.1285,458,14.7846,447,0.0189,468,13.2893,451,0.0446,4.54,0,28,417.6105846,-0.734684243,2273,4963,-2690,6,9,2,1,0,0,0,0,0,0,b2
shake,noun,15,6,6,1,0,6839319,270,5.294117647,1105,28.9784,1040,0.1156,1407,45.419,1320,0.0559,701,19.9055,690,0.0683,4.07,0,28,320.6447082,-0.690718972,2808,1782,1026,5,8,1,1,0,0,0,0,0,0,b1
shake,verb,15,6,9,3,0,6839319,1744,34.19607843,1105,28.9784,1040,0.1156,1407,45.419,1320,0.0559,701,19.9055,690,0.0683,4.07,0,28,320.6447082,-0.690718972,2808,1782,1026,5,8,1,1,0,0,0,0,0,0,a2
shallow,adjective,6,0,0,0,2,4834372,300,5.882352941,433,11.3553,410,0.0456,146,4.713,145,0.0061,372,10.5633,365,0.0361,3.45,0,29,472.9449735,-0.615993592,9358,831,8527,7,9,2,1,0,0,0,0,0,0,b2
shame,noun,7,2,3,2,0,6785296,1959,38.41176471,1396,36.6099,1316,0.1463,1507,48.6471,1430,0.0606,582,16.5264,559,0.0553,2.24,0,29,417.3179929,-0.69596749,2661,9956,-7295,5,8,1,1,0,0,0,0,0,0,b2
shape,noun,11,8,8,5,0,25675227,1424,27.92156863,2764,72.4854,2553,0.2839,892,28.7944,867,0.0367,1539,43.7013,1497,0.1482,3.14,0,28,409.0021242,-0.707893627,2855,9089,-6234,5,8,1,1,0,0,0,0,0,0,a2
shape,verb,11,3,3,3,0,25675227,116,2.274509804,2764,72.4854,2553,0.2839,892,28.7944,867,0.0367,1539,43.7013,1497,0.1482,3.14,0,28,409.0021242,-0.707893627,2855,9089,-6234,5,8,1,1,0,0,0,0,0,0,b2
shaped,adjective,2,1,0,0,0,10717999,32,0.62745098,761,19.9571,725,0.0806,192,6.1979,190,0.0081,287,8.1496,282,0.0279,2.56,0,32,441.3512634,-0.633655406,6588,1890,4698,6,9,1,1,0,0,0,0,0,0,b2
share,noun,10,4,5,2,0,119294241,908,17.80392157,10107,265.0543,9429,1.0485,5602,180.8369,5515,0.2337,6261,177.7868,5487,0.5431,2.96,0,28,293.8368854,-0.787565928,1468,7118,-5650,5,7,1,1,0,0,0,0,0,0,b1
share,verb,10,2,5,3,0,119294241,2636,51.68627451,10107,265.0543,9429,1.0485,5602,180.8369,5515,0.2337,6261,177.7868,5487,0.5431,2.96,0,28,293.8368854,-0.787565928,1468,7118,-5650,5,7,1,1,0,0,0,0,0,0,a1
shareholder,noun,1,1,1,1,0,4193216,27,0.529411765,74,1.9406,65,0.0072,33,1.0653,33,0.0014,309,8.7743,301,0.0298,3.72,0,29,669.7712761,-0.296352508,14244,5150,9094,11,14,3,3,0,1,0,2,0,2274,c1
sharp,adjective,15,7,0,0,3,24904199,1025,20.09803922,1180,30.9453,1134,0.1261,483,15.5916,479,0.0203,1319,37.4542,1283,0.127,3.86,0,29,527.0458868,-0.680224775,4148,486,3662,5,7,1,1,0,0,0,0,0,0,b1
shatter,verb,2,0,3,0,0,537328,71,1.392156863,102,2.6749,98,0.0109,38,1.2267,38,0.0016,49,1.3914,48,0.0048,3.96,0,23,689.741,-0.425853854,19373,2837,16536,7,7,2,1,0,0,0,0,0,0,c1
shed,verb,6,4,4,3,0,6720397,359,7.039215686,768,20.1407,732,0.0814,250,8.0702,250,0.0106,541,15.3622,528,0.0523,4.55,0,29,681.9752976,-0.453529987,21179,11042,10137,4,6,1,1,0,0,0,0,0,0,c1
sheep,noun,3,0,3,1,0,8962638,680,13.33333333,760,19.9309,611,0.0679,289,9.3291,272,0.0115,225,6.3891,200,0.0198,4.9,0,29,592.046107,-0.6615854,1084,2833,-1749,5,7,1,1,0,0,0,0,0,0,a1
sheer,adjective,7,4,0,0,0,6684477,227,4.450980392,825,21.6355,797,0.0886,123,3.9705,122,0.0052,290,8.2348,288,0.0285,3.35,0,31,1001.016902,-0.448885521,21360,15070,6290,5,7,1,1,0,0,0,0,0,0,c1
sheet,noun,10,7,8,6,0,44295187,590,11.56862745,1720,45.1067,1520,0.169,280,9.0386,271,0.0115,765,21.7229,721,0.0714,4.93,0,28,635.5370247,-0.622728004,3368,457,2911,5,7,1,1,0,0,0,0,0,0,a2
shelf,noun,2,1,2,2,0,11287023,353,6.921568627,927,24.3104,839,0.0933,281,9.0709,275,0.0117,277,7.8657,268,0.0265,4.96,0,27,494.9670821,-0.553850787,6935,4099,2836,5,7,1,1,0,0,0,0,0,0,b1
shell,noun,17,5,10,8,0,20599318,593,11.62745098,640,16.7839,587,0.0653,298,9.6197,294,0.0125,640,18.1734,593,0.0587,4.8,0,25,516.0358938,-0.594263786,5052,6154,-1102,5,6,1,1,0,0,0,0,0,0,b1
shelter,noun,7,2,5,4,0,9025308,544,10.66666667,719,18.8556,642,0.0714,366,11.8148,357,0.0151,1030,29.2478,941,0.0931,4.64,0,28,449.6001064,-0.65587358,7812,3047,4765,7,8,2,1,0,0,0,0,0,0,b2
shelter,verb,7,0,2,1,0,9025308,51,1,719,18.8556,642,0.0714,366,11.8148,357,0.0151,1030,29.2478,941,0.0931,4.64,0,28,449.6001064,-0.65587358,7812,3047,4765,7,8,2,1,0,0,0,0,0,0,b2
shift,noun,23,9,10,6,0,19811555,814,15.96078431,1327,34.8003,1216,0.1352,948,30.6022,932,0.0395,1639,46.5409,1594,0.1578,2.81,2,28,370.2605098,-0.671586729,2844,6311,-3467,5,7,1,1,0,0,0,0,0,0,b1
shift,verb,23,7,12,5,0,19811555,350,6.862745098,1327,34.8003,1216,0.1352,948,30.6022,932,0.0395,1639,46.5409,1594,0.1578,2.81,2,28,370.2605098,-0.671586729,2844,6311,-3467,5,7,1,1,0,0,0,0,0,0,b2
shine,verb,10,7,8,4,0,5881862,666,13.05882353,832,21.8191,794,0.0883,1069,34.5081,1030,0.0436,449,12.7498,445,0.044,3.85,0,27,393.5607258,-0.632026049,2027,5837,-3810,5,8,1,1,0,0,0,0,0,0,b1
shiny,adjective,4,2,0,0,1,3192674,399,7.823529412,703,18.4361,657,0.0731,246,7.9411,240,0.0102,260,7.3829,257,0.0254,3.33,0,27,580.2249729,-0.54128512,6257,14624,-8367,5,9,2,2,0,1,0,1,0,2486,b1
ship,noun,6,0,1,1,0,60649546,4729,92.7254902,1671,43.8217,1398,0.1555,886,28.6008,865,0.0367,1505,42.7358,1335,0.1321,4.87,0,23,576.1155358,-0.667836855,2178,151,2027,4,6,1,1,0,0,0,0,0,0,a2
ship,verb,6,2,5,3,1,60649546,304,5.960784314,1671,43.8217,1398,0.1555,886,28.6008,865,0.0367,1505,42.7358,1335,0.1321,4.87,0,23,576.1155358,-0.667836855,2178,151,2027,4,6,1,1,0,0,0,0,0,0,b2
shipping,noun,2,2,2,1,0,256521328,185,3.62745098,766,20.0882,665,0.0739,596,19.2393,575,0.0244,452,12.8349,435,0.0431,3.59,0,27,821.5527541,-0.562974312,3207,4486,-1279,8,8,2,1,0,0,0,0,0,0,c1
shirt,noun,2,0,1,1,0,40501964,2363,46.33333333,1529,40.0978,1327,0.1476,3176,102.5237,3067,0.1299,640,18.1734,613,0.0607,4.94,1,6069,613.4671851,-0.723152021,62,3443,-3381,5,7,1,1,0,0,0,0,0,0,a1
shock,noun,16,7,10,3,0,14850388,1296,25.41176471,1098,28.7949,1036,0.1152,521,16.8183,515,0.0218,844,23.9661,823,0.0815,4,0,29,645.5146288,-0.59760129,3450,1779,1671,5,6,1,1,0,0,0,0,0,0,b2
shock,verb,16,3,7,2,0,14850388,172,3.37254902,1098,28.7949,1036,0.1152,521,16.8183,515,0.0218,844,23.9661,823,0.0815,4,0,29,645.5146288,-0.59760129,3450,1779,1671,5,6,1,1,0,0,0,0,0,0,b2
shocking,adjective,2,2,0,0,0,2913791,298,5.843137255,589,15.4464,578,0.0643,306,9.8779,305,0.0129,313,8.8879,310,0.0307,2.46,0,28,558.5087915,-0.592633538,2499,3193,-694,8,8,2,1,0,0,0,0,0,0,b2
shoe,noun,5,2,4,1,0,16342426,1499,29.39215686,790,20.7176,664,0.0738,747,24.1137,719,0.0305,535,15.1918,489,0.0484,4.97,0,30,809.1934154,-0.62620586,4991,7557,-2566,4,6,1,1,0,0,0,0,0,0,a1
shoot,noun,22,0,2,2,0,12695618,277,5.431372549,1562,40.9632,1425,0.1585,4103,132.448,4043,0.1713,1226,34.8134,1169,0.1157,3.97,0,30,590.6305058,-0.638419901,4658,257,4401,5,7,1,1,0,0,0,0,0,0,c1
shoot,verb,22,11,20,9,0,12695618,8119,159.1960784,1562,40.9632,1425,0.1585,4103,132.448,4043,0.1713,1226,34.8134,1169,0.1157,3.97,0,30,590.6305058,-0.638419901,4658,257,4401,5,7,1,1,0,0,0,0,0,0,b1
shop,noun,7,3,3,2,0,212793848,2492,48.8627451,4367,114.5238,3905,0.4342,2877,92.8718,2810,0.1191,2840,80.6444,2678,0.2651,4.31,0,29,411.9134819,-0.799736372,260,2990,-2730,4,6,1,1,0,0,0,0,0,0,a1
shop,verb,7,3,4,3,1,212793848,236,4.62745098,4367,114.5238,3905,0.4342,2877,92.8718,2810,0.1191,2840,80.6444,2678,0.2651,4.31,0,29,411.9134819,-0.799736372,260,2990,-2730,4,6,1,1,0,0,0,0,0,0,a1
shopping,noun,1,0,2,1,0,204104275,799,15.66666667,3288,86.2272,2894,0.3218,3176,102.5237,3113,0.1319,1943,55.1732,1862,0.1843,3.44,0,27,449.9844844,-0.746079103,1149,13556,-12407,8,8,2,1,0,0,0,0,0,0,a1
shore,noun,5,1,2,1,0,12568485,448,8.784313725,609,15.9709,558,0.062,733,23.6618,728,0.0308,1215,34.501,1158,0.1146,4.79,0,28,757.1349598,-0.451911056,8022,6631,1391,5,6,1,1,0,0,0,0,0,0,b2
short,adjective,19,2,0,0,6,106755242,3794,74.39215686,8423,220.8917,7881,0.8764,4404,142.1645,4311,0.1827,5520,156.7454,5383,0.5328,3.61,0,23,347.4371588,-0.710984967,744,3215,-2471,5,7,1,1,0,0,0,0,0,0,a1
shortage,noun,2,2,2,1,0,3892878,134,2.62745098,226,5.9268,217,0.0241,112,3.6154,105,0.0044,390,11.0744,380,0.0376,2.46,0,28,531.1552641,-0.52867694,5858,8788,-2930,8,11,2,2,0,1,0,3,0,82,b2
shortly,adverb,5,3,0,0,0,8068497,512,10.03921569,1050,27.5361,1037,0.1153,639,20.6274,638,0.027,1728,49.0681,1720,0.1703,2.31,0,29,365.0814308,-0.638235928,1065,8405,-7340,7,9,2,2,0,1,0,2,0,2898,b2
shot,noun,18,13,17,9,0,41614412,6236,122.2745098,3885,101.8834,3544,0.3941,4545,146.7161,4436,0.188,8716,247.4987,8090,0.8008,4.44,0,27,390.0656587,-0.772252242,1662,1675,-13,4,6,1,1,0,0,0,0,0,0,b2
shoulder,noun,7,2,5,1,0,12100130,1270,24.90196078,1303,34.1709,1193,0.1327,655,21.1439,641,0.0272,1505,42.7358,1397,0.1383,4.93,0,27,481.4324765,-0.655406417,3265,6019,-2754,8,10,2,1,0,0,0,0,0,0,a2
shout,noun,5,1,1,1,0,3965861,264,5.176470588,585,15.3415,550,0.0612,4957,160.0158,4892,0.2073,148,4.2026,147,0.0146,4.17,0,29,757.0125048,-0.54333469,6236,2219,4017,5,8,1,1,0,0,0,0,0,0,a2
shout,verb,5,3,4,4,1,3965861,574,11.25490196,585,15.3415,550,0.0612,4957,160.0158,4892,0.2073,148,4.2026,147,0.0146,4.17,0,29,757.0125048,-0.54333469,6236,2219,4017,5,8,1,1,0,0,0,0,0,0,a2
show,noun,17,2,4,3,0,247541986,9164,179.6862745,16595,435.201,14410,1.6024,31400,1013.6163,30334,1.2853,17011,483.0428,15524,1.5367,3.97,0,30,423.7007179,-0.763456607,300,5822,-5522,4,7,1,1,0,0,0,0,0,0,a1
show,verb,17,9,11,11,2,247541986,15690,307.6470588,16595,435.201,14410,1.6024,31400,1013.6163,30334,1.2853,17011,483.0428,15524,1.5367,3.97,0,30,423.7007179,-0.763456607,300,5822,-5522,4,7,1,1,0,0,0,0,0,0,a1
shrink,verb,6,5,5,4,1,3261118,139,2.725490196,180,4.7205,173,0.0192,81,2.6147,79,0.0033,253,7.1842,250,0.0247,3.55,0,29,433.817238,-0.55417067,11176,3674,7502,6,8,1,1,0,0,0,0,0,0,c1
shrug,verb,2,0,1,0,0,720506,12,0.235294118,121,3.1732,120,0.0133,89,2.873,89,0.0038,100,2.8396,100,0.0099,4.21,0,29,621.8775014,-0.45951477,29019,6071,22948,5,7,1,1,0,0,0,0,0,0,c1
shut,adjective,5,2,0,0,2,11689186,158,3.098039216,1601,41.9859,1528,0.1699,3267,105.4613,3217,0.1363,1787,50.7435,1754,0.1736,3.38,0,29,484.8540562,-0.568490879,4267,4050,217,4,6,1,1,0,0,0,0,0,0,a2
shut,verb,5,3,2,2,3,11689186,13202,258.8627451,1601,41.9859,1528,0.1699,3267,105.4613,3217,0.1363,1787,50.7435,1754,0.1736,3.38,0,29,484.8540562,-0.568490879,4267,4050,217,4,6,1,1,0,0,0,0,0,0,a2
shy,adjective,7,1,0,0,1,4248699,862,16.90196078,725,19.013,705,0.0784,463,14.946,451,0.0191,654,18.5709,646,0.0639,2.52,0,27,434.0445292,-0.781336309,3373,5323,-1950,3,7,1,1,0,0,0,0,0,0,b1
sibling,noun,1,1,1,1,0,1932847,49,0.960784314,186,4.8778,174,0.0193,71,2.2919,69,0.0029,146,4.1458,138,0.0137,4.37,0,30,498.8153817,-0.530204573,12822,8408,4414,7,9,2,1,0,0,0,0,0,0,b2
sick,adjective,9,1,0,0,1,15965297,8225,161.2745098,2937,77.0223,2588,0.2878,6328,204.2727,6090,0.258,1274,36.1764,1190,0.1178,2.97,0,29,398.1672709,-0.766046434,1965,4303,-2338,4,6,1,1,0,0,0,0,0,0,a1
side,noun,15,5,12,6,0,141155373,10173,199.4705882,12806,335.8351,11330,1.2599,5571,179.8362,5331,0.2259,9157,260.0213,8469,0.8383,3.68,0,28,447.0739976,-0.72209715,702,2006,-1304,4,8,1,1,0,0,0,0,0,0,a2
sigh,noun,4,1,2,0,0,3173217,129,2.529411765,943,24.73,933,0.1037,1566,50.5517,1559,0.0661,120,3.4075,118,0.0117,3.89,8,5892,586.9017838,-0.571956036,10949,3538,7411,4,7,1,1,0,0,0,0,0,0,c1
sigh,verb,4,1,2,0,0,3173217,44,0.862745098,943,24.73,933,0.1037,1566,50.5517,1559,0.0661,120,3.4075,118,0.0117,3.89,8,5892,586.9017838,-0.571956036,10949,3538,7411,4,7,1,1,0,0,0,0,0,0,c1
sight,noun,9,4,7,4,0,13360499,2265,44.41176471,1851,48.5422,1793,0.1994,638,20.5951,634,0.0269,775,22.0068,766,0.0758,3.21,0,28,481.5295289,-0.638808679,4280,7091,-2811,5,8,1,1,0,0,0,0,0,0,b1
sign,noun,20,6,11,8,0,242290578,3270,64.11764706,3860,101.2278,3555,0.3953,4649,150.0733,4520,0.1915,4858,137.9473,4635,0.4588,4.62,0,29,425.4812992,-0.679814016,631,118,513,4,8,1,1,0,0,0,0,0,0,a2
